,id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18
143,181.0,MALES,46.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,6.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0
144,182.0,MALES,42.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0
145,183.0,MALES,35.0,SINGLE,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0.0,2.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0
146,184.0,FEMALES,34.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,FAMILY,NO,0.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0
147,185.0,FEMALES,36.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0
148,186.0,FEMALES,44.0,SINGLE,NO,SOME SECONDARY,WORK,YES,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0
149,187.0,MALES,31.0,LIVING WITH PARTNER,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0
150,188.0,FEMALES,29.0,SINGLE,NO,SOME SECONDARY,8.0,NO,0.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,7.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0
151,189.0,MALES,46.0,REMARRIED,YES,POSTGRADUATE COMPLETED,9.0,NO,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0
152,190.0,FEMALES,23.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0
153,191.0,FEMALES,49.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
154,192.0,FEMALES,44.0,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0
155,193.0,FEMALES,23.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,4.0,3.0,5.0,5.0,2.0,1.0,6.0,7.0,6.0,6.0,7.0,2.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,5.0,4.0
156,194.0,MALES,42.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,5.0,5.0,6.0,7.0,6.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,5.0,5.0
157,195.0,FEMALES,29.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,YES,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0
158,201.0,MALES,66.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,,1.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0
159,202.0,FEMALES,21.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,22.0,,1.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
160,203.0,FEMALES,41.0,DIVORCED,YES,COMPLETED UNDERGRADUATE,WORK,YES,5.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,6.0,6.0,6.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0
161,204.0,MALES,35.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,YES,5.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0
162,205.0,FEMALES,28.0,MARRIED FIRST TIME,NO,SOME SECONDARY,WORK,NO,,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
163,206.0,MALES,36.0,SINGLE,NO,POSTGRADUATE COMPLETED,LIFE IN GENERAL,NO,,4.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
164,207.0,MALES,36.0,STEADY RELATIONSHIP,NO,SOME ADDITIONAL TRAINING,8.0,YES,60.0,5.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,5.0
165,208.0,FEMALES,27.0,MARRIED FIRST TIME,NO,SOME SECONDARY,WORK,NO,,5.0,3.0,44.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0
166,209.0,MALES,70.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,,3.0,3.0,5.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0
167,210.0,FEMALES,35.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,,4.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
168,211.0,MALES,33.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,FAMILY,NO,,3.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,6.0,5.0,7.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0
169,212.0,FEMALES,35.0,REMARRIED,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,,4.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0
170,213.0,MALES,22.0,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,,4.0,1.0,4.0,1.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0
171,214.0,MALES,56.0,MARRIED FIRST TIME,NO,SOME SECONDARY,8.0,NO,,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0
172,215.0,FEMALES,23.0,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,HEALTH/ILLNESS,NO,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
173,216.0,MALES,31.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,,4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,5.0,6.0,6.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0
174,217.0,FEMALES,49.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,YES,150.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,5.0,6.0,6.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0
175,218.0,FEMALES,31.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,6.0,7.0,6.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0
176,219.0,MALES,63.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,CHILDREN,NO,,2.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,5.0
